statecoursecodeid,code,name,CS_Courses
3422,24381N,Particular Topics in Classical Greek,no
3423,24389N,Classical Greek Other,no
3424,24390N,Classical Hebrew for Young Learners (prior-to-secondary),no
3425,24391N,Classical Hebrew I,no
3426,24392N,Classical Hebrew II,no
3427,24393N,Classical Hebrew III,no
3428,24394N,Classical Hebrew IV,no
3429,24395N,Classical Hebrew V,no
3430,24396N,Particular Topics in Classical Hebrew,no
3431,24399N,Classical Hebrew Other,no
3432,24400N,Chinese for Young Learners (prior-to-secondary),no
3433,24401N,Chinese Immersion (prior-to-secondary),no
3434,24411N,Particular Topics in Chinese,no
3435,24416N,"IB Language B (Chinese), Middle Years Program",no
3436,24417N,IB Language A: Language and Literature Chinese,no
3437,24418N,IB Language Ab Initio Chinese,no
3438,24449N,Chinese Other,no
3439,24450N,Japanese for Young Learners (prior-to-secondary),no
3440,24451N,Japanese Immersion (prior-to-secondary),no
3441,24461N,Particular Topics in Japanese,no
3442,24466N,"IB Language B (Japanese), Middle Years Program",no
3443,24467N,IB Language A: Language and Literature Japanese,no
3444,24468N,IB Language Ab Initio Japanese,no
3445,24499N,Japanese Other,no
3446,24500N,Korean for Young Learners (prior-to-secondary),no
3447,24501N,Korean Immersion (prior-to-secondary),no
3448,24511N,Particular Topics in Korean,no
3449,24513N,IB Language B Korean,no
3450,24516N,"IB Language B (Korean), Middle Years Program",no
3451,24549N,Korean Other,no
3452,24550N,Vietnamese for Young Learners (prior-to-secondary),no
3453,24551N,Vietnamese Immersion (prior-to-secondary),no
3454,24561N,Particular Topics in Vietnamese,no
3455,24566N,"IB Language B (Vietnamese), Middle Years Program",no
3456,24567N,IB Language A: Language and Literature Vietnamese,no
3457,24599N,Vietnamese Other,no
3458,24600N,Filipino (prior-to-secondary),no
3459,24601N,Filipino Immersion (prior-to-secondary),no
3460,24611N,Particular Topics in Filipino,no
3461,24616N,"IB Language B (Filipino), Middle Years Program",no
3462,24617N,IB Language A: Language and Literature Filipino,no
3463,24649N,Filipino Other,no
3464,24650N,Russian (prior-to-secondary),no
3465,24651N,Russian Immersion (prior-to-secondary),no
3466,24661N,Particular Topics in Russian,no
3467,24666N,"IB Language B (Russian), Middle Years Program",no
3468,24667N,IB Language A: Language and Literature Russian,no
3469,24668N,IB Language Ab Initio Russian,no
3470,24699N,Russian Other,no
3471,24700N,Hebrew (prior-to-secondary),no
3472,24701N,Hebrew Immersion (prior-to-secondary),no
3473,24711N,Particular Topics in Hebrew,no
3474,24716N,"IB Language B (Hebrew), Middle Years Program",no
3475,24717N,IB Language A: Language and Literature Hebrew,no
3476,24749N,Hebrew Other,no
3477,24750N,Arabic (prior-to-secondary),no
3478,24751N,Arabic Immersion (prior-to-secondary),no
3479,24761N,Particular Topics in Arabic,no
3480,24766N,"IB Language B (Arabic), Middle Years Program",no
3481,24767N,IB Language A: Language and Literature Arabic,no
3482,24768N,IB Language Ab Initio Arabic,no
3483,24799N,Arabic Other,no
3484,24800N,Swahili (prior-to-secondary),no
3485,24801N,Swahili Immersion (prior-to-secondary),no
3486,24811N,Particular Topics in Swahili,no
3487,24816N,"IB Language B (Swahili), Middle Years Program",no
3488,24817N,IB Language A: Language and Literature Swahili,no
3489,24818N,IB Language Ab Initio Swahili,no
3490,24849N,Swahili Other,no
3491,24850N,American Sign Language (prior-to-secondary),no
3492,24851N,American Sign Language Immersion (prior-to-secondary),no
3493,24861N,Particular Topics in American Sign Language,no
3494,24866N,"IB Language B (American Sign Language), Middle Years Program",no
3495,24900N,American Indian Language (prior-to-secondary),no
3496,24901N,American Indian Language Immersion (prior-to-secondary),no
3497,24911N,Particular Topics in American Indian Language,no
3498,24916N,"IB Language B (American Indian Language), Middle Years Program",no
3499,24917N,IB Language A: Language and Literature American Indian Language,no
3500,24950N,World Language (Other Language) for Young Learners (prior-to-secondary),no
3501,24951N,World Language (Other Language) Immersion (prior-to-secondary),no
3502,24952N,World Language (Other Language) I,no
3503,24953N,World Language (Other Language) II,no
3504,24954N,World Language (Other Language) III,no
3505,24955N,World Language (Other Language) IV,no
3506,24956N,World Language (Other Language) V,no
3507,24957N,World Language (Other Language) for Native Speakers,no
3508,24958N,World Language (Other Language) Field Experience,no
3509,24959N,World Language (Other Language) Conversation and Culture,no
3510,24960N,World Language (Other Language) Literature,no
3511,24961N,Particular Topics in World Language (Other Language),no
3512,24966N,"IB Language B (Other World Language), Middle Years Program",no
3513,24989N,World Language (Other Language) Other,no
3514,24997N,World Language and Literature Independent Study,no
3515,24999N,World Language and Literature Other,no
3516,22251N,Community Living,no
3517,22252N,Communication Instruction,no
3518,22253N,Social Development Instruction,no
3519,22254N,Developmental Support,no
3520,WA0001,Bridge to College Language Arts,no
3521,WA0002,Integrated Math  second year,no
3522,WA0003,Bridge to College Mathematics,no
3523,WA0004,Washington State History & Government,no
3524,WA0005,AVID - Advanced Via Individual Determination,no
3525,WA0006,Middle/Jr High Curriculum,no
3526,WA0007,Elementary Curriculum,no
3527,WA0008,Intensified Algebra,no
3528,1996,English Language and Literature - Supplemental,no
3529,24517N,IB Language A: Language and Literature - Korean,no
3530,3070,PLTW Biomedical Innovation,no
3531,5013,Dance for Musical Theater,no
3532,5014,Ballet,no
3533,5015,Jazz Dance,no
3534,5016,Modern Dance,no
3535,5017,Hip Hop,no
3536,5018,Tap Dance,no
3537,5063,Theater Design and Technology,no
3538,5110,Chorus,no
3539,5159,Ceramics/Pottery,no
3540,5168,Cinematography/Video Production,no
3541,5176,Calligraphy/Lettering,no
3542,5195,Fundamentals of Design,no
3543,5250,Media Arts—Comprehensive,no
3544,5251,Digital Imaging,no
3545,5252,Interactive Design,no
3546,5253,Interactive Game Design,no
3547,5254,Web Design,no
3548,5255,Moving Image,no
3549,5256,Moving Image – Animation,no
3550,5257,Digital Sound Design,no
3551,5258,Virtual Design,no
3552,5259,Media for Performance,no
3553,5260,Multimedia Design,no
3554,5261,Intermedia Design,no
3555,5262,Media Arts Theory,no
3556,5263,Media Literacy,no
3557,5264,Media Arts—Independent Study,no
3558,5265,Media Arts—Workplace Experience,no
3559,5266,Media Arts—Other ,no
3560,21025,PLTW Engineering Design and Development ,no
3561,24041,Braille,no
3562,24042,IB Language B—English ,no
3563,24043,IB Language Ab Initio—English,no
3564,03070N,PLTW Biomedical Innovation,no
3565,05013N,Dance for Musical Theater,no
3566,05014N,Ballet,no
3567,05015N,Jazz Dance,no
3568,05016N,Modern Dance,no
3569,05017N,Hip Hop,no
3570,05018N,Tap Dance,no
3571,05063N,Theater Design and Technology,no
3572,05110N,Chorus,no
3573,05159N,Ceramics/Pottery,no
3574,05195N,Fundamentals of Design,no
3575,05250N,Media Arts—Comprehensive,no
3576,05251N,Digital Imaging,no
3577,05252N,Interactive Design,no
3578,05253N,Interactive Game Design,no
3579,05254N,Web Design,no
3580,05255N,Moving Image,no
3581,05256N,Moving Image – Animation,no
3582,05257N,Digital Sound Design,no
3583,05258N,Virtual Design,no
3584,05259N,Media for Performance,no
3585,05260N,Multimedia Design,no
3586,05261N,Intermedia Design,no
3587,05262N,Media Arts Theory,no
3588,05263N,Media Literacy,no
3589,05264N,Media Arts—Independent Study,no
3590,05265N,Media Arts—Workplace Experience,no
3591,05266N,Media Arts—Other ,no
3592,21025N,PLTW Engineering Design and Development ,no
3593,24041N,Braille,no
3594,24042N,IB Language B—English ,no
3595,24043N,IB Language Ab Initio—English,no
3596,10015N,PLTW Computer Science and Software Engineering,no
3597,10013N,PLTW Introduction to Computer Science,no
3598,10014N,PLTW Computer Science Applications,no
3599,5097,Theater—Independent Study ,no
3600,5102,Concert Band ,no
3601,5113,Music Theory ,no
3602,05002N,Dance Repertory,no
3603,05004N,Dance History and Appreciation,no
3604,05051N,Introduction to Theater,no
3605,05060N,Musical Theater,no
3606,05061N,Theatrical Production and Management,no
3607,05097N,Theater—Independent Study ,no
3608,05101N,General Band,no
3609,05111N,Vocal Ensemble,no
3610,05116N,Music History/Appreciation,no
3611,05118N,Music Appreciation,no
3612,05120N,Strings,no
3613,05121N,Contemporary Vocal Ensemble,no
3614,05122N,Culturally Influenced Ensemble,no
3615,05151N,Art Appreciation,no
3616,05152N,Art History,no
3617,05154N,Visual Art—Comprehensive,no
3618,05155N,Visual Arts—Drawing/Painting,no
3619,05156N,Visual Arts—Drawing,no
3620,05157N,Visual Arts—Painting,no
3621,05158N,Visual Arts—Sculpture,no
3622,05165N,Crafts,no
3623,05167N,Photography,no
3624,05168N,Cinematography/Video Production,no
3625,05197N,Visual Art—Independent Study,no
3626,5060,Musical Theater,no
3627,5061,Theatrical Production and Management,no
3628,5120,Strings,no
3629,5121,Contemporary Vocal Ensemble,no
3630,5122,Culturally Influenced Ensemble,no
3631,5123,Recording and Production ,no
3632,5174,AP Studio Art—Two-Dimensional,no
3633,5175,AP Studio Art—Three-Dimensional,no
3634,5177,Animation,no
3635,5190,Fashion Design,no
3636,5191,Industrial Design,no
3637,5192,Architectural Design,no
3638,5193,Interior Design,no
3639,5002,Dance Repertory,no
3640,5004,Dance History and Appreciation,no
3641,5051,Introduction to Theater,no
3642,5058,Playwriting and Screenwriting,no
3643,5101,General Band,no
3644,5107,Piano,no
3645,5108,Guitar,no
3646,5109,Individual Technique—Instrumental Music,no
3647,5111,Vocal Ensemble,no
3648,5112,Individual Technique—Vocal Music,no
3649,5117,Music History,no
3650,5118,Music Appreciation,no
3651,5119,Composition/Songwriting,no
3652,5151,Art Appreciation,no
3653,5152,Art History,no
3654,5153,AP Art History,no
3655,5154,Visual Art—Comprehensive,no
3656,5155,Visual Arts—Drawing/Painting,no
3657,5156,Visual Arts—Drawing,no
3658,5157,Visual Arts—Painting,no
3659,5158,Visual Arts—Sculpture,no
3660,5161,Printmaking,no
3661,5162,Visual Communications Design,no
3662,5163,Advertising Design,no
3663,5165,Crafts,no
3664,5166,Jewelry,no
3665,5167,Photography,no
3666,5169,Multimedia Art,no
3667,5170,Art Portfolio,no
3668,5172,AP Studio Art—Drawing,no
3669,5197,Visual Art—Independent Study,no
3670,05001N,Dance Technique,no
3671,05052N,Theater Arts,no
3672,05053N,Theater—Comprehensive,no
3673,05102N,Concert Band ,no
3674,05104N,Orchestra,no
3675,05106N,Small Ensemble,no
3676,5001,Dance Technique,no
3677,5052,Theater Arts,no
3678,5053,Theater—Comprehensive,no
3679,5055,Theater—Acting/Performance,no
3680,5056,Theater—Stagecraft,no
3681,5057,Theater—Directing,no
3682,5104,Orchestra,no
3683,5106,Small Ensemble,no
3684,5116,Music History/Appreciation,no
3685,5164,Fibers and Textile Design,no
3686,5173,IB Visual Art,no
3687,4439,Social Studies-General,no
